Date,Fuel_Used_Liters,Coal_Mined_Tonnes,CO2_Emitted_kg,Trapped_Carbon_kg,Potential_CO2_from_Coal_kg
2010-11-10,13573.507518805769,55449.69771482681,36377.000150399464,19407394.200189386,71225136.71469504
2010-11-11,10112.284591337555,61345.50394685013,27100.92270478465,21470926.381397545,78798299.81972899
2010-11-12,12264.433655619363,55160.197198584,32868.6821970599,19306069.019504398,70853273.30158114
2010-11-13,17186.573963230585,50483.427655870655,46060.01822145797,17669199.679554727,64845962.82396585
2010-11-14,14655.34363373398,54903.323141068424,39276.32093840707,19216163.099373948,70523318.57470238
2010-11-15,13619.20121085305,52816.48319306127,36499.459245086175,18485769.117571443,67842772.66148719
2010-11-16,15510.698466869853,66026.72819448622,41568.67189121121,23109354.868070174,84811332.36581753
2010-11-17,13994.492458425517,59772.16152266267,37505.23978858039,20920256.53293193,76777341.4758602
2010-11-18,13576.576622006667,49545.02658881426,36385.22534697787,17340759.30608499,63640586.65333191
2010-11-19,15023.257104514374,60943.47992796814,40262.32904009853,21330217.97478885,78281899.96747507
2010-11-20,16545.797818081704,53428.760809150815,44342.73815245897,18700066.283202782,68629243.2593542
2010-11-21,14269.876631452027,53300.95973775675,38243.269372291434,18655335.908214863,68465082.78314854
2010-11-22,15333.647215383764,65581.2776525667,41094.17453722849,22953447.178398345,84239151.14472193
2010-11-23,14349.22033720041,64325.6455736084,38455.9105036971,22513975.950762942,82626291.7393
2010-11-24,14221.362772092498,64885.046707620415,38113.252229207894,22709766.347667143,83344842.4959384
2010-11-25,15208.448750736994,66335.43193997533,40758.64265197515,23217401.178991362,85207862.32689829
2010-11-26,16414.510434927193,69854.21396295387,43990.88796560488,24448974.88703385,89727737.83541423
2010-11-27,17038.312397257494,60648.4782905762,45662.677224650084,21226967.401701666,77902970.36424512
2010-11-28,13622.626995501423,65195.471161259564,36508.640347943816,22818414.906440847,83743582.7066379
2010-11-29,14072.448897301145,58974.38372477398,37714.16304476707,20641034.30367089,75752595.89447217
2010-11-30,13893.321833038144,66618.20177847141,37234.10251254223,23316370.622464992,85571080.18444651
2010-12-01,15223.013105028691,63970.58356458472,40797.675121476896,22389704.24760465,82170214.58870906
2010-12-02,16504.299576117133,62733.4431866459,44231.52286399392,21956705.11532606,80581107.77324665
2010-12-03,14275.308290202673,70759.01193115376,38257.82621774317,24765654.175903816,90889950.825567
2010-12-04,19608.042360599808,69285.62398147886,52549.553526407486,24249968.3935176,88997384.00420958
2010-12-05,13731.557138848828,61364.549194440304,36800.57313211486,21477592.218054105,78822763.44025856
2010-12-06,16365.832341164603,64957.74262596497,43860.43067432114,22735209.919087738,83438220.403052
2010-12-07,14552.498468596878,60823.244004689055,39000.695895839635,21288135.401641168,78127456.92402308
2010-12-08,17515.80853129458,62874.85855958462,46942.36686386948,22006200.495854616,80762755.81978644
2010-12-09,15713.487734256672,63069.05450468348,42112.14712780788,22074169.076639216,81012200.51126592
2010-12-10,15124.763967799217,72035.59027019434,40534.367433701904,25212456.594568018,92529715.70206462
2010-12-11,16626.271178220788,69281.354946388,44558.40675763172,24248474.231235802,88991900.42863539
2010-12-12,17977.43805160486,75001.52136117528,48179.53397830102,26250532.476411346,96339454.18842964
2010-12-13,20177.936401576004,66405.6393337357,54076.8695562237,23241973.766807493,85298043.7241835
2010-12-14,12813.878641538071,70604.81704854406,34341.19475932203,24711685.966990422,90691887.49885485
2010-12-15,16960.466887023886,73337.28483085569,45454.05125722402,25668049.690799486,94201742.3652341
2010-12-16,18075.44535144346,80993.47511115263,48442.19354186848,28347716.28890342,104036118.78027554
2010-12-17,16000.12542317935,76342.9004407188,42880.33613412066,26720015.15425158,98062455.61610329
2010-12-18,20611.277195987273,64658.52836900475,55238.222885245894,22630484.92915166,83053879.6899866
2010-12-19,18265.6017872814,74756.45085303347,48951.812789914155,26164757.79856171,96024661.12072147
2010-12-20,19309.026392946766,62642.60421619746,51748.19073309733,21924911.47566911,80464425.11570562
2010-12-21,17337.11659101518,72732.19948552588,46463.47246392068,25456269.819934055,93424510.23915797
2010-12-22,18248.869570945324,75915.30015542779,48906.97045013347,26570355.05439972,97513203.04964697
2010-12-23,21055.375037242175,57695.19821707608,56428.40509980903,20193319.37597663,74109482.10983422
2010-12-24,19572.841249264515,79226.8717673984,52455.214548028904,27729405.11858944,101766916.78522323
2010-12-25,19858.056201525058,69566.58918453769,53219.59062008716,24348306.21458819,89358283.80753866
2010-12-26,16833.6757683082,76455.15453966451,45114.25105906598,26759304.088882577,98206646.00619906
2010-12-27,17490.344998694818,60339.59095847586,46874.124596502115,21118856.835466553,77506204.58616224
2010-12-28,18263.3981956319,59004.88140303285,48945.907164293494,20651708.491061494,75791770.16219568
2010-12-29,19017.38305527825,72895.48607408167,50966.586588145714,25513420.12592858,93634251.8621579
2010-12-30,23269.620800083052,73397.96054774788,62362.58374422258,25689286.191711757,94279680.32358214
2010-12-31,21177.65614730051,72869.82216293577,56756.11847476537,25504437.75702752,93601286.56829101
2011-01-01,23274.929682995367,67482.92698344115,62376.811550427585,23619024.444204405,86681819.71023017
2011-01-02,20595.861644183264,56283.82560834362,55196.90920641115,19699338.962920267,72296573.99391738
2011-01-03,21099.65490305729,62146.48332994364,56547.07514019354,21751269.165480275,79827157.83731261
2011-01-04,18192.701371709147,72612.38483948178,48756.43967618052,25414334.693818618,93270608.32631433
2011-01-05,18356.277745483545,67127.33021735975,49194.8243578959,23494565.57607591,86225055.66419859
2011-01-06,17717.17257917553,64989.184817396184,47482.02251219042,22746214.686088663,83478607.89794539
2011-01-07,20062.708791891062,61312.25142473623,53768.05956226805,21459287.998657677,78755586.95507367
2011-01-08,21345.13970554946,66691.30270703378,57204.97441087256,23341955.94746182,85664978.32718489
2011-01-09,20055.86483434112,62393.21124971273,53749.7177560342,21837623.937399454,80144079.850256
2011-01-10,20706.422261102995,60499.80766292291,55493.21165975603,21174932.68202302,77712002.94302447
2011-01-11,19725.40564215599,62643.21413596172,52864.08712097806,21925124.947586603,80465208.55764283
2011-01-12,21956.645328134713,63945.91448529726,58843.80947940103,22381070.06985404,82138527.15636432
2011-01-13,18152.164670780083,58465.229817496685,48647.801317690624,20462830.43612384,75098587.70057449
2011-01-14,22926.1310366524,66971.08429982915,61442.03117822844,23439879.5049402,86024357.78313054
2011-01-15,27093.900127879795,67079.69642429649,72611.65234271786,23477893.74850377,86163870.05700883
2011-01-16,21250.823648847094,63841.0107559795,56952.207378910214,22344353.764592823,82003778.31605566
2011-01-17,24050.69494657466,60538.34758351679,64455.86245682009,21188421.654230874,77761507.4710273
2011-01-18,21513.490160686128,64031.32562633164,57656.15363063882,22410963.969216075,82248237.767023
2011-01-19,23077.91468546017,61958.29759096914,61848.811357033264,21685404.156839196,79585433.25559984
2011-01-20,23467.487854408213,57556.66504084228,62892.86744981402,20144832.764294796,73931536.2449619
2011-01-21,23956.559678958576,53738.288008685486,64203.579939608986,18808400.80303992,69026830.9471565
2011-01-22,23760.04251938753,59177.54409762663,63676.91395195859,20712140.434169322,76013555.39340141
2011-01-23,22989.426716882135,56867.27011809306,61611.66360124412,19903544.54133257,73046008.46669053
2011-01-24,23432.85783860988,54833.09417940001,62800.05900747448,19191582.96279,70433109.4734393
2011-01-25,25543.391499541867,65035.72638030753,68456.2892187722,22762504.233107634,83538390.53550501
2011-01-26,22776.766340237085,51308.22271825032,61041.733791835395,17957877.95138761,65905412.08159253
2011-01-27,28046.81679433288,52840.83860597465,75165.46900881213,18494293.512091123,67874057.18937442
2011-01-28,23071.033685523227,55684.35554079432,61830.37027720225,19489524.43927801,71526554.6921503
2011-01-29,23231.43414280334,52157.300875983936,62260.243502712954,18255055.306594376,66996052.97520135
2011-01-30,26176.387154090527,47883.494450711696,70152.71757296262,16759223.057749093,61506348.62193917
2011-01-31,23184.166800839597,52836.90544337397,62133.56702625012,18492916.90518089,67869005.04201387
2011-02-01,23344.22798853787,52950.789819318146,62562.5310092815,18532776.43676135,68015289.52291416
2011-02-02,23209.725130984247,55257.52826402188,62202.06335103779,19340134.892407656,70978295.0551361
2011-02-03,26227.141157882674,49494.53478040321,70288.73830312557,17323087.173141122,63575729.92542791
2011-02-04,27926.39727615256,41980.93985994886,74842.74470008886,14693328.950982101,53924517.25010431
2011-02-05,22526.84511371274,48592.973018666715,60371.94490475015,17007540.556533348,62417673.84247739
2011-02-06,27055.444871540756,46993.26767553402,72508.59225572924,16447643.686436908,60362852.329223454
2011-02-07,24294.129786150883,49651.82390932995,65108.26782688437,17378138.368265484,63777767.81153432
2011-02-08,24529.19762831302,34646.25220282215,65738.2496438789,12126188.270987751,44503110.954525046
2011-02-09,27126.8648173765,36035.59439055293,72699.99771056902,12612458.036693525,46287720.994665235
2011-02-10,22829.808306454976,40682.319604861244,61183.88626129934,14238811.861701434,52256439.53244426
2011-02-11,25602.675895181557,40891.4018847019,68615.17139908658,14311990.659645664,52525005.72089958
2011-02-12,25918.613292367863,45606.05821711736,69461.88362354587,15962120.375991076,58580981.77988725
2011-02-13,26806.501328764472,43284.00961479283,71841.42356108878,15149403.365177488,55598310.35020138
2011-02-14,26893.26883587265,32670.684484996644,72073.9604801387,11434739.569748824,41965494.220978186
2011-02-15,30455.370816373696,36304.24309572306,81620.3937878815,12706485.083503071,46632800.25645627
2011-02-16,24176.043970754534,50337.43329431629,64791.79784162215,17618101.6530107,64658433.066549264
2011-02-17,26780.494158570444,38285.26022354525,71771.7243449688,13399841.078240838,49177416.75714388
2011-02-18,29923.442334803673,40420.63019028732,80194.82545727385,14147220.56660056,51920299.47942405
2011-02-19,29767.09125736933,39963.95170845493,79775.80456974982,13987383.097959224,51333695.969510354
2011-02-20,26968.462858020182,32607.041536133118,72275.4804594941,11412464.53764659,41883744.85316298
2011-02-21,22572.756957561614,42372.19090729743,60494.98864626513,14830266.8175541,54427079.22042354
2011-02-22,27736.40826288587,35673.90635480596,74333.57414453414,12485867.224182082,45823132.712748244
2011-02-23,32616.001772870928,27981.071856919494,87410.8847512941,9793375.149921821,35941686.80021308
2011-02-24,28222.533622079885,38401.20477926538,75636.3901071741,13440421.672742883,49326347.53896638
2011-02-25,27961.718580104607,36049.837914315525,74937.40579468035,12617443.270010432,46306016.800938286
2011-02-26,27928.397657822363,32452.26399384654,74848.10572296394,11358292.397846289,41684933.10009588
2011-02-27,26930.90231822633,40734.47671210906,72174.81821284657,14257066.84923817,52323435.33670408
2011-02-28,29067.909526514086,31941.405605939177,77901.99753105776,11179491.962078711,41028735.50082887
2011-03-01,30357.967098901547,28221.35622513489,81359.35182505615,9877474.67879721,36250332.07118576
2011-03-02,29349.81350264329,30367.921962197663,78657.50018708402,10628772.68676918,39007595.76044289
2011-03-03,27801.514933965052,29927.8607103243,74508.06002302635,10474751.248613505,38442337.082411565
2011-03-04,28475.407118017843,32975.351007724144,76314.09107628782,11541372.85270345,42356838.36942166
2011-03-05,27948.67556236182,32967.05738997405,74902.45050712967,11538470.086490916,42346185.21742166
2011-03-06,29671.951904298927,26541.16347837972,79520.83110352112,9289407.217432901,34092124.48797875
2011-03-07,27508.731876367052,34154.49356395176,73723.40142866371,11954072.747383116,43871446.98289604
2011-03-08,29545.411762388398,29884.02627965864,79181.70352320091,10459409.197880523,38386031.75622152
2011-03-09,31110.283412165736,33291.79948195194,83375.55954460418,11652129.818683177,42763316.43456726
2011-03-10,31330.587271920514,29555.425792515165,83965.97388874699,10344399.027380308,37963944.43048573
2011-03-11,27581.594646451682,32922.222343529895,73918.67365249051,11522777.820235463,42288594.60026415
2011-03-12,27433.154502297613,33948.03106518521,73520.85406615761,11881810.872814823,43606245.9032304
2011-03-13,31565.409707934923,27860.866551329276,84595.2980172656,9751303.292965246,35787283.08518245
2011-03-14,31925.566574571316,33343.97770005423,85560.51841985113,11670392.19501898,42830339.355719656
2011-03-15,27088.94651736208,27355.76737990666,72598.37666653038,9574518.582967332,35138483.19949011
2011-03-16,30147.528185639425,21956.949581114404,80795.37553751367,7684932.353390041,28203701.73694145
2011-03-17,31055.536350581056,37251.74736745011,83228.83741955724,13038111.578607539,47849869.49348967
2011-03-18,28660.03296850732,30635.82137379363,76808.88835559961,10722537.480827771,39351712.55463792
2011-03-19,26879.917540169237,27967.273533763728,72038.17900765355,9788545.736817304,35923962.8541195
2011-03-20,30420.82427010956,30152.00339332955,81527.80904389362,10553201.187665341,38730248.3587318
2011-03-21,29339.75696891979,29996.78568008234,78630.54867670505,10498874.988028819,38530871.20606577
2011-03-22,31205.15255668941,27982.632393880584,83629.80885192762,9793921.337858204,35943691.30993961
2011-03-23,29267.946403089147,37500.46691311775,78438.09636027891,13125163.419591213,48169349.74989975
2011-03-24,30024.519407154086,27811.44295268079,80465.71201117296,9734005.033438275,35723798.47271847
2011-03-25,31105.2174130112,28925.48312594428,83361.98266687003,10123919.094080497,37154783.07527542
2011-03-26,29829.324266085725,29226.03072265316,79942.58903310975,10229110.752928605,37540836.46324798
2011-03-27,32869.71287715541,24503.34293887604,88090.8305107765,8576170.028606614,31474544.004986275
2011-03-28,30385.78479269551,37312.173395589496,81433.90324442397,13059260.688456321,47927486.726634696
2011-03-29,32373.932645187477,27565.083639653785,86762.13948910244,9647779.273878824,35407349.93513528
2011-03-30,31224.44702232232,34761.539551173744,83681.51801982382,12166538.842910811,44651197.553482674
2011-03-31,28791.965039456907,28217.23179560823,77162.46630574451,9876031.128462879,36245034.241458766
2011-04-01,33404.91621841244,35106.9239372905,89525.17546534535,12287423.378051674,45094843.79744964
2011-04-02,27474.60618666898,26985.19788143274,73631.94458027287,9444819.258501459,34662486.67870035
2011-04-03,26297.564981764815,25607.761657177212,70477.4741511297,8962716.580012023,32893169.848644126
2011-04-04,30380.659480938568,27250.515140312116,81420.16740891537,9537680.299109241,35003286.697730914
2011-04-05,26868.910456743783,43804.47926212047,72008.68002407334,15331567.741742164,56266853.61219374
2011-04-06,27806.361530434573,35595.42721333398,74521.04890156466,12458399.524666892,45722326.2555275
2011-04-07,31923.759321353475,37441.204376646354,85555.67498122732,13104421.531826224,48093227.02180224
2011-04-08,31923.727434898527,34593.423226931445,85555.58952552806,12107698.129426004,44435252.134993434
2011-04-09,30026.614853526025,32285.511173365696,80471.32780744975,11299928.910677994,41470739.10218824
2011-04-10,29829.71185812347,32414.722471647598,79943.6277797709,11345152.86507666,41636711.01483134
2011-04-11,27899.225494854316,33587.97041823494,74769.92432620957,11755789.646382228,43143748.00222278
2011-04-12,30579.435558194928,31981.487641984237,81952.88729596241,11193520.674694482,41080220.87612875
2011-04-13,27936.734719755405,27826.45788120433,74870.44904894449,9739260.258421514,35743085.14840696
2011-04-14,29814.872456408095,35146.42139771561,79903.8581831737,12301247.489200464,45145578.2853657
2011-04-15,30532.691922921604,38586.62832928501,81827.6143534299,13505319.915249754,49564524.08896659
2011-04-16,29120.1306523595,42819.089707298896,78041.95014832346,14986681.397554614,55001120.72902543
2011-04-17,25038.66334908167,46546.149419086825,67103.61777553888,16291152.296680389,59788528.92881703
2011-04-18,31326.648359949886,40663.50244531443,83955.4176046657,14232225.855860049,52232268.89100638
2011-04-19,30469.04045270395,41613.71554520226,81657.02841324659,14564800.44082079,53452817.6178123
2011-04-20,32149.092848546123,38429.70981641647,86159.56883410361,13450398.435745765,49362962.25918695
2011-04-21,31407.939095750196,42462.13819403604,84173.27677661052,14861748.367912611,54542616.51023928
2011-04-22,31454.070920447135,49381.450914058136,84296.91006679833,17283507.819920346,63430473.69910767
2011-04-23,27476.58850594619,37623.69689455435,73637.25719593579,13168293.913094021,48327638.66105506
2011-04-24,29563.925156204183,40217.70513221168,79231.31941862722,14076196.796274088,51659642.2423259
2011-04-25,31420.65172391655,54209.5900341996,84207.34662009636,18973356.51196986,69632218.39892939
2011-04-26,32482.458467590965,50399.263695434216,87052.9886931438,17639742.29340197,64737854.21678524
2011-04-27,28625.105199813454,41039.19567137227,76715.28193550005,14363718.484980294,52714846.83987768
2011-04-28,27608.244658211377,36823.153516969775,73990.09568400649,12888103.730939422,47299340.69254768
2011-04-29,26642.401134435808,50002.72816470617,71401.63504028798,17500954.85764716,64228504.32756507
2011-04-30,28416.367015228556,43195.5909108552,76155.86360081253,15118456.81879932,55484736.52499351
2011-05-01,26987.953513713175,48726.333032955896,72327.7154167513,17054216.56153456,62588974.780831836
2011-05-02,27527.226911206402,52737.21824759128,73772.96812203317,18458026.386656947,67740956.839031
2011-05-03,26385.48954546024,44084.72171396761,70713.11198183346,15429652.599888662,56626825.04159139
2011-05-04,26652.334436227116,34685.38527206496,71428.25628908868,12139884.845222736,44553377.38196744
2011-05-05,31732.237105016604,57795.86048194888,85042.3954414445,20228551.168682106,74238782.78906332
2011-05-06,29098.781175377433,39029.934770194326,77984.73355001153,13660477.169568015,50133951.21231461
2011-05-07,29571.610517085846,58904.38617844573,79251.91618579008,20616535.162456006,75662684.04621354
2011-05-08,27784.394952868843,50964.09720431226,74462.1784736885,17837434.02150929,65463382.85893909
2011-05-09,26237.53948332795,50437.81083825475,70316.60581531891,17653233.79338916,64787368.02173822
2011-05-10,26356.20196034565,58580.08055032057,70634.62125372635,20503028.1926122,75246113.46688677
2011-05-11,26265.179809855872,58001.012656072715,70390.68189041375,20300354.429625448,74502300.75672539
2011-05-12,26884.49277512696,50496.43558580143,72050.44063734026,17673752.4550305,64862671.50996194
2011-05-13,26045.16793367335,57280.92353052727,69801.05006224458,20048323.23568454,73577346.27496226
2011-05-14,26619.97014241186,50429.85191216628,71341.51998166379,17650448.169258196,64777144.78117758
2011-05-15,28218.694195670087,67668.92692632135,75626.10044439584,23684124.424212474,86920736.63685977
2011-05-16,33465.986921519085,67370.1976073178,89688.84494967115,23579569.162561227,86537018.8265997
2011-05-17,27898.33341998688,67168.0934859664,74767.53356556484,23508832.72008824,86277416.08272384
2011-05-18,25846.986713208673,64446.43828303656,69269.92439139925,22556253.399062794,82781449.97456045
2011-05-19,27383.93132906888,62335.202919545794,73388.9359619046,21817321.021841027,80069568.15015657
2011-05-20,24522.47648922061,51936.34959056924,65720.23699111125,18177722.356699232,66712241.04908618
2011-05-21,28931.120431247135,63980.25824293809,77535.40275574233,22393090.385028332,82182641.71305397
2011-05-22,25863.333518234267,61465.690279357244,69313.73382886784,21512991.597775035,78952679.16383438
2011-05-23,25966.49215039808,61346.75794449288,69590.19896306685,21471365.280572504,78799910.57970108
2011-05-24,26850.439769864406,64716.19268328268,71959.17858323661,22650667.439148936,83127949.50167659
2011-05-25,24469.854757333345,55731.553968030246,65579.21074965337,19506043.888810582,71587181.07193483
2011-05-26,29713.09090121859,62015.51520726377,79631.08361526583,21705430.32254232,79658929.28373031
2011-05-27,28162.207336837044,65243.31452275594,75474.71566272328,22835160.08296458,83805037.50448
2011-05-28,25340.054747019654,64148.06203789051,67911.34672201268,22451821.713261675,82398185.68767035
2011-05-29,24910.058313566635,62454.63021193163,66758.95628035859,21859120.57417607,80222972.50722617
2011-05-30,25862.792480068903,67266.06353528444,69312.28384658466,23543122.237349555,86403258.61107287
2011-05-31,24284.44212929023,67266.3878927124,65082.30490649782,23543235.76244934,86403675.24818908
2011-06-01,25902.955997342753,68380.62621004252,69419.92207287859,23933219.17351488,87834914.36679961
2011-06-02,23962.002891225708,70109.25848509038,64218.1677484849,24538240.46978163,90055342.52409858
2011-06-03,25570.910904666845,66174.8727791944,68530.04122450715,23161205.472718038,85001624.0848752
2011-06-04,27205.717153535843,72536.45409310485,72911.32197147606,25387758.932586696,93173075.28259318
2011-06-05,22752.398216418962,73594.88812118198,60976.42722000282,25758210.84241369,94532633.79165824
2011-06-06,22722.846620697142,66364.79396128593,60897.22894346835,23227677.886450075,85245577.84327178
2011-06-07,24660.18512609879,69245.1907943325,66089.29613794477,24235816.778016374,88945447.5753201
2011-06-08,21858.067911381524,70505.6357390804,58579.62200250249,24676972.50867814,90564489.10684876
2011-06-09,26476.55419889798,58943.81231650935,70957.16525304658,20630334.31077827,75713326.92055625
2011-06-10,24685.26469763661,74760.02478208402,66156.50938966611,26166008.673729405,96029251.83258691
2011-06-11,22232.09976486099,71527.40604903048,59582.027369827454,25034592.117160667,91876953.06997964
2011-06-12,21644.54589172661,74089.20612000949,58007.382989827325,25931222.142003324,95167585.2611522
2011-06-13,21634.921289468333,70159.86866724057,57981.58905577513,24555954.0335342,90120351.30307052
2011-06-14,24435.051574329114,73053.57489547087,65485.93821920203,25568751.213414803,93837316.95323233
2011-06-15,19260.32902815073,67462.00120302236,51617.681795443954,23611700.421057824,86654940.54528221
2011-06-16,21372.084932164656,65760.08869908021,57277.187618201286,23016031.04467807,84468833.93396851
2011-06-17,22039.44003819371,76303.05683037224,59065.69930235914,26706069.890630282,98011276.49861313
2011-06-18,18253.706992951247,64695.24475194649,48919.93474110935,22643335.66318127,83101041.88387527
2011-06-19,24273.551419786247,65486.39044128432,65053.11780502715,22920236.65444951,84117268.52182971
2011-06-20,22690.09706816671,64862.28895111776,60809.46014268679,22701801.13289121,83315610.15771075
2011-06-21,25602.52179417518,71504.99860734092,68614.75840838949,25026749.51256932,91848170.7111294
2011-06-22,23439.608797906883,73573.05390207955,62818.151578390454,25750568.86572784,94504587.73722118
2011-06-23,22085.6693561366,70213.29200798814,59189.593874446095,24574652.20279585,90188973.58426076
2011-06-24,18698.03287469251,73267.58763495654,50110.728104175934,25643655.67223479,94112216.31710167
2011-06-25,19011.494816111295,69285.52638447017,50950.80610717827,24249934.234564558,88997258.64085193
2011-06-26,18593.12255361645,63864.23274846403,49829.568443692086,22352481.46196241,82033606.96540204
2011-06-27,23353.288261361162,72798.06454276868,62586.812540447914,25479322.58996904,93509113.90518637
2011-06-28,22235.260401621017,62185.280189956386,59590.49787634433,21764848.06648473,79876992.40399896
2011-06-29,19191.229839658405,70183.98554676416,51432.49597028453,24564394.941367455,90151329.43481855
2011-06-30,20453.03626864517,67724.67163505021,54814.13719996906,23703635.07226757,86992340.71522199
2011-07-01,20275.31146127605,56678.78318020595,54337.83471621982,19837574.113072082,72803896.99497454
2011-07-02,19407.443695109112,68627.28733488184,52011.949102892424,24019550.567208644,88151750.58165573
2011-07-03,19351.948034915833,63528.21329914239,51863.22073357444,22234874.654699836,81601989.98274839
2011-07-04,20592.931400657922,64111.490059045136,55189.05615376324,22439021.520665795,82351208.98084347
2011-07-05,18751.360799941238,72103.89143633298,50253.64694384252,25236362.002716545,92617448.54996972
2011-07-06,19156.471387668655,70874.62532028687,51339.343318952,24806118.862100404,91038456.22390848
2011-07-07,16271.840238730883,73591.6932906872,43608.53183979877,25757092.651740514,94528530.03188768
2011-07-08,20491.438702458807,69967.61809421793,54917.055722589605,24488666.332976278,89873405.44202293
2011-07-09,18627.384054653616,67181.02255725392,49921.38926647169,23513357.895038873,86294023.47479266
2011-07-10,16701.76004488872,71022.76368943226,44760.71692030178,24857967.29130129,91228739.95907573
2011-07-11,19906.744846483754,64101.262525511236,53350.076188576466,22435441.883928932,82338071.71401918
2011-07-12,18980.17754023057,70396.23711777345,50866.87580781792,24638682.991220705,90423966.57778
2011-07-13,18032.59853915483,60046.09452274463,48327.36408493495,21016133.082960617,77129208.41446546
2011-07-14,18116.949436738843,69449.64433213873,48553.4244904601,24307375.516248554,89208068.14463219
2011-07-15,18576.55477041979,63683.149593340844,49785.166784725036,22289102.357669294,81801005.6526463
2011-07-16,15706.600159295605,57822.86286211962,42093.688426912224,20238002.001741864,74273467.34639263
2011-07-17,15266.133840624188,65923.09231980563,40913.23869287283,23073082.311931968,84678212.08479032
2011-07-18,16330.532485996613,65486.52592187133,43765.827062470926,22920284.072654966,84117442.54664372
2011-07-19,14569.2191683573,51620.91686962309,39045.507371197564,18067320.90436808,66307067.71903085
2011-07-20,20929.82545585367,60292.317174950986,56091.932221687835,21102311.011232845,77445481.41122454
2011-07-21,16692.417501374417,52209.00681388177,44735.67890368344,18273152.38485862,67062469.25243113
2011-07-22,15419.378879134143,52883.68808465806,41323.935396079505,18509290.829630323,67929097.34474328
2011-07-23,16060.946886432288,50092.68232986414,43043.337655638534,17532438.815452445,64344050.45271047
2011-07-24,12836.218958003807,57668.53457659305,34401.0668074502,20183987.101807564,74075232.66363376
2011-07-25,13467.47172877554,57512.91615435135,36092.824233118445,20129520.65402297,73875340.8002643
2011-07-26,18416.552407527797,57781.35243013498,49356.3604521745,20223473.350547243,74220147.19650838
2011-07-27,18789.149374941047,54486.42515833241,50354.92032484201,19070248.805416342,69987813.11587797
2011-07-28,14798.548171875535,46737.868532975255,39660.10910062643,16358253.986541338,60034792.13060671
2011-07-29,13979.504583441683,45306.833610875336,37465.07228362371,15857391.763806367,58196627.77316937
2011-07-30,15912.359974175628,52042.66661838679,42645.12473079069,18214933.316435374,66848805.271317825
2011-07-31,15185.948290206225,45317.49117241318,40698.34141775269,15861121.910344614,58210317.410964735
2011-08-01,13129.705093060094,50551.36319483017,35187.609649401056,17692977.11819056,64933226.02375936
2011-08-02,13917.336444521194,53191.4647139667,37298.4616713168,18617012.649888344,68324436.42509022
2011-08-03,18848.07562837729,55474.38269615451,50512.84268405114,19416033.94365408,71256844.57321046
2011-08-04,15926.52941629607,46332.529336637555,42683.098835673474,16216385.267823143,59514133.932910934
2011-08-05,10445.577372605136,47988.1391754437,27994.147358581766,16795848.711405296,61640764.77085743
2011-08-06,14919.788646878413,48928.062961435506,39985.03357363415,17124822.036502425,62848096.8739639
2011-08-07,16746.503592934205,42145.336790459914,44880.629629063675,14750867.87666097,54135685.10734575
2011-08-08,10502.076423646522,46851.55442654473,28145.56481537268,16398044.049290655,60180821.6608967
2011-08-09,12384.426910324268,35611.331153028164,33190.26411966904,12463965.903559858,45742754.866064675
2011-08-10,13578.325848192924,39875.667619537504,36389.91327315704,13956483.666838124,51220295.05729592
2011-08-11,13514.506798294202,43185.52460780151,36218.878219428465,15114933.612730527,55471806.35872103
2011-08-12,16305.02818866782,43116.28979199288,43697.475545629764,15090701.427197507,55382874.23781485
2011-08-13,14525.319749785484,37425.13031149936,38927.8569294251,13098795.609024774,48072579.88512092
2011-08-14,11318.001365030044,30295.781071091224,30332.24365828052,10603523.374881927,38914930.78581667
2011-08-15,16112.523634010427,43425.376092205384,43181.56333914795,15198881.632271882,55779895.59043781
2011-08-16,12488.391871130805,40354.680660746235,33468.89021463056,14124138.23126118,51835587.30872853
2011-08-17,11316.802975787816,33979.01859782283,30329.03197511135,11892656.50923799,43646049.388903424
2011-08-18,12731.50695833347,29127.518743147964,34120.4386483337,10194631.560101787,37414297.825573556
2011-08-19,12472.40370551173,29985.171311079626,33426.04193077144,10494809.958877869,38515952.54908178
2011-08-20,7025.115439182097,43404.11572047693,18827.309377008023,15191440.502166925,55752586.64295261
2011-08-21,11458.99340147337,36040.44331482685,30710.102315948632,12614155.160189398,46293949.43789509
2011-08-22,7382.828694308401,39660.70702967228,19785.980900746516,13881247.460385296,50944178.17961404
2011-08-23,10412.701826847604,33275.147232261275,27906.04089595158,11646301.531291446,42741926.61983961
2011-08-24,10008.641505555672,39325.192927724216,26823.1592348892,13763817.524703473,50513210.31566174
2011-08-25,14717.676967343103,32880.23615554876,39443.374272479516,11508082.654442064,42234663.34180237
2011-08-26,7118.926201486248,35853.003518647536,19078.722219983145,12548551.231526637,46053183.019702755
2011-08-27,8188.912805506283,23138.105413872698,21946.28631875684,8098336.894855443,29720896.404119477
2011-08-28,10468.394201480634,40422.14710621694,28055.296459968104,14147751.487175927,51922247.957935646
2011-08-29,8610.770748950628,34494.41958679586,23076.865607187687,12073046.85537855,44308081.959239274
2011-08-30,12944.452390978302,30470.916158097385,34691.13240782185,10664820.655334085,39139891.80507609
2011-08-31,12090.494089975462,42733.71646032178,32402.52416113424,14956800.761112623,54891458.79328333
2011-09-01,11980.336428955296,43724.6008337171,32107.301629600195,15303610.291800983,56164249.77090961
